entry_time,direction,pnl,classification,candidate_entry_time,candidate_direction,candidate_pnl,source_exit_time,candidate_exit_time,source_entry_price,candidate_entry_price,source_exit_price,candidate_exit_price,source_exit_reason,candidate_exit_reason,entry_bar_delta,note
2024-08-26T23:30:00,short,70.5,near_match_entry_shift,2024-08-26T23:45:00,short,-130.0,2024-08-27T09:30:00,2024-08-27T00:15:00,19617.0,19544.25,19581.75,19609.25,opposite_10,short_atr_stop,1,same_side_trade_within_1_bar
2024-08-27T23:45:00,long,-81.0,near_match_entry_shift,2024-08-28T00:00:00,long,-131.5,2024-08-28T07:15:00,2024-08-28T00:45:00,19651.0,19669.0,19610.5,19603.25,opposite_10,long_atr_stop,1,same_side_trade_within_1_bar
2024-09-30T21:00:00,short,-115.5,no_near_match,,,,2024-09-30T22:15:00,,20130.0,,20187.75,,atr_stop,,,no_same_side_trade_within_5_bars
2024-10-01T23:00:00,short,82.5,near_match_entry_shift,2024-10-01T23:15:00,short,-107.5,2024-10-02T03:00:00,2024-10-02T03:00:00,20040.0,19945.0,19998.75,19998.75,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2024-10-16T23:00:00,short,-157.5,no_near_match,,,,2024-10-16T23:15:00,,20224.5,,20303.25,,atr_stop,,,no_same_side_trade_within_5_bars
2024-10-18T09:30:00,short,-94.0,no_near_match,,,,2024-10-18T11:45:00,,20338.25,,20385.25,,atr_stop,,,no_same_side_trade_within_5_bars
2024-10-21T18:30:00,short,-10.5,no_near_match,,,,2024-10-21T22:30:00,,20422.5,,20427.75,,opposite_10,,,no_same_side_trade_within_5_bars
2024-10-24T00:15:00,short,154.5,near_match_entry_shift,2024-10-24T00:30:00,short,100.5,2024-10-24T05:15:00,2024-10-24T05:15:00,20337.0,20310.0,20259.75,20259.75,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2024-10-29T13:00:00,short,-80.5,no_near_match,,,,2024-10-29T14:30:00,,20460.75,,20501.0,,atr_stop,,,no_same_side_trade_within_5_bars
2024-10-31T07:15:00,short,199.5,no_near_match,,,,2024-10-31T20:00:00,,20440.75,,20341.0,,opposite_10,,,no_same_side_trade_within_5_bars
2024-10-31T22:45:00,short,329.0,near_match_entry_shift,2024-10-31T23:00:00,short,141.5,2024-11-01T12:15:00,2024-11-01T12:15:00,20260.0,20166.25,20095.5,20095.5,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2024-11-01T22:45:00,long,15.0,near_match_entry_shift,2024-11-01T23:00:00,long,-16.0,2024-11-02T03:00:00,2024-11-02T03:00:00,20150.25,20165.75,20157.75,20157.75,opposite_10,long_exit_opposite_10,1,same_side_trade_within_1_bar
2024-11-15T08:15:00,short,189.5,no_near_match,,,,2024-11-15T20:15:00,,20948.0,,20853.25,,opposite_10,,,no_same_side_trade_within_5_bars
2024-11-28T00:30:00,short,-42.5,near_match_price_diff,2024-11-28T01:15:00,short,-142.5,2024-11-28T03:45:00,2024-11-28T03:45:00,20775.0,20725.0,20796.25,20796.25,opposite_10,short_atr_stop,3,same_side_trade_within_5_bars_but_price_diff
2024-12-21T01:45:00,long,-341.5,near_match_price_diff,2024-12-21T02:30:00,long,-277.5,2024-12-21T05:45:00,2024-12-21T04:15:00,21781.0,21810.75,21610.25,21672.0,atr_stop,long_atr_stop,3,same_side_trade_within_5_bars_but_price_diff
2024-12-31T18:15:00,long,2.0,near_match_entry_shift,2024-12-31T18:30:00,long,-51.5,2024-12-31T22:00:00,2024-12-31T22:00:00,21464.75,21491.5,21465.75,21465.75,opposite_10,long_exit_opposite_10,1,same_side_trade_within_1_bar
2025-01-08T00:15:00,short,351.0,near_match_price_diff,2025-01-08T00:45:00,short,-120.5,2025-01-08T09:15:00,2025-01-08T01:15:00,21579.75,21454.25,21404.25,21514.5,opposite_10,short_atr_stop,2,same_side_trade_within_5_bars_but_price_diff
2025-01-15T22:45:00,long,18.0,no_near_match,,,,2025-01-15T23:45:00,,21289.0,,21298.0,,atr_stop,,,no_same_side_trade_within_5_bars
2025-01-16T05:15:00,long,-95.5,near_match_entry_shift,2025-01-16T05:30:00,long,-101.0,2025-01-16T11:30:00,2025-01-16T11:30:00,21437.0,21439.75,21389.25,21389.25,opposite_10,long_exit_opposite_10,1,same_side_trade_within_1_bar
2025-01-17T03:45:00,short,101.5,near_match_entry_shift,2025-01-17T04:00:00,short,68.0,2025-01-17T10:15:00,2025-01-17T10:15:00,21306.75,21290.0,21256.0,21256.0,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2025-01-27T13:45:00,short,685.0,near_match_price_diff,2025-01-27T14:30:00,short,603.5,2025-01-27T22:15:00,2025-01-27T22:15:00,21484.0,21443.25,21141.5,21141.5,opposite_10,short_exit_opposite_10,3,same_side_trade_within_5_bars_but_price_diff
2025-02-04T00:30:00,long,248.0,near_match_entry_shift,2025-02-04T00:45:00,long,76.0,2025-02-04T11:45:00,2025-02-04T11:45:00,21352.75,21438.75,21476.75,21476.75,opposite_10,long_exit_opposite_10,1,same_side_trade_within_1_bar
2025-02-22T00:00:00,short,708.0,near_match_price_diff,2025-02-22T00:30:00,short,527.0,2025-02-24T08:15:00,2025-02-24T08:15:00,22096.0,22005.5,21742.0,21742.0,opposite_10,short_exit_opposite_10,2,same_side_trade_within_5_bars_but_price_diff
2025-04-23T19:45:00,long,-43.5,near_match_entry_shift,2025-04-23T20:00:00,long,-84.5,2025-04-24T01:00:00,2025-04-24T01:00:00,18898.5,18919.0,18876.75,18876.75,atr_stop,long_atr_stop,1,same_side_trade_within_1_bar
2025-05-21T18:45:00,short,-130.5,no_near_match,,,,2025-05-21T20:30:00,,21272.25,,21337.5,,atr_stop,,,no_same_side_trade_within_5_bars
2025-05-31T01:30:00,short,-330.5,near_match_entry_shift,2025-05-31T01:45:00,short,-295.0,2025-05-31T04:15:00,2025-05-31T03:30:00,21176.0,21133.0,21341.25,21280.5,atr_stop,short_atr_stop,1,same_side_trade_within_1_bar
2025-06-06T02:00:00,short,179.0,no_near_match,,,,2025-06-06T10:45:00,,21687.5,,21598.0,,opposite_10,,,no_same_side_trade_within_5_bars
2025-06-13T09:00:00,short,399.5,near_match_entry_shift,2025-06-13T09:15:00,short,242.5,2025-06-13T15:15:00,2025-06-13T15:15:00,21785.0,21706.5,21585.25,21585.25,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2025-06-19T04:00:00,short,71.5,no_near_match,,,,2025-06-19T13:00:00,,21918.25,,21882.5,,opposite_10,,,no_same_side_trade_within_5_bars
2025-06-19T21:45:00,short,-105.5,near_match_price_diff,2025-06-19T22:45:00,short,-216.5,2025-06-20T07:15:00,2025-06-20T07:15:00,21778.0,21722.5,21830.75,21830.75,atr_stop,short_atr_stop,4,same_side_trade_within_5_bars_but_price_diff
2025-07-08T03:30:00,short,-141.0,no_near_match,,,,2025-07-08T04:15:00,,22786.25,,22856.75,,atr_stop,,,no_same_side_trade_within_5_bars
2025-08-01T03:15:00,short,77.0,no_near_match,,,,2025-08-01T10:30:00,,23352.75,,23314.25,,opposite_10,,,no_same_side_trade_within_5_bars
2025-08-19T23:30:00,short,483.5,near_match_entry_shift,2025-08-19T23:45:00,short,397.0,2025-08-20T15:45:00,2025-08-20T15:45:00,23627.0,23583.75,23385.25,23385.25,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2025-09-05T23:30:00,short,-33.5,near_match_entry_shift,2025-09-05T23:45:00,short,-123.0,2025-09-06T04:15:00,2025-09-06T04:15:00,23653.75,23609.0,23670.5,23670.5,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2025-09-25T21:45:00,short,-93.0,near_match_price_diff,2025-09-25T22:45:00,short,-49.5,2025-09-25T23:30:00,2025-09-25T23:00:00,24573.5,24427.75,24620.0,24452.5,atr_stop,short_atr_stop,4,same_side_trade_within_5_bars_but_price_diff
2025-10-01T23:30:00,long,329.0,near_match_price_diff,2025-10-02T00:45:00,long,235.5,2025-10-02T22:45:00,2025-10-02T22:45:00,24884.0,24930.75,25048.5,25048.5,opposite_10,long_exit_opposite_10,5,same_side_trade_within_5_bars_but_price_diff
2025-10-11T00:15:00,short,552.0,near_match_entry_shift,2025-10-11T00:30:00,short,71.0,2025-10-13T09:00:00,2025-10-13T09:00:00,25062.75,24822.25,24786.75,24786.75,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2025-10-16T23:45:00,long,-92.0,no_near_match,,,,2025-10-17T00:15:00,,25169.5,,25123.5,,atr_stop,,,no_same_side_trade_within_5_bars
2025-10-23T02:45:00,short,-301.0,no_near_match,,,,2025-10-23T04:15:00,,24830.0,,24980.5,,atr_stop,,,no_same_side_trade_within_5_bars
2025-11-15T00:45:00,long,265.0,no_near_match,,,,2025-11-17T19:30:00,,25093.75,,25226.25,,opposite_10,,,no_same_side_trade_within_5_bars
2025-11-25T18:00:00,short,-118.5,near_match_price_diff,2025-11-25T18:30:00,short,-85.0,2025-11-25T21:15:00,2025-11-25T19:45:00,24867.0,24828.75,24926.25,24871.25,atr_stop,short_atr_stop,2,same_side_trade_within_5_bars_but_price_diff
2025-12-11T11:45:00,short,95.0,near_match_entry_shift,2025-12-11T12:00:00,short,34.0,2025-12-11T16:45:00,2025-12-11T16:45:00,25579.25,25548.75,25531.75,25531.75,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2025-12-11T21:15:00,long,-112.0,near_match_entry_shift,2025-12-11T21:30:00,long,-181.5,2025-12-11T23:45:00,2025-12-11T23:45:00,25643.0,25677.75,25587.0,25587.0,atr_stop,long_atr_stop,1,same_side_trade_within_1_bar
2025-12-12T18:30:00,short,-68.5,near_match_entry_shift,2025-12-12T18:45:00,short,-93.0,2025-12-12T23:00:00,2025-12-12T19:15:00,25590.75,25572.25,25625.0,25618.75,opposite_10,short_atr_stop,1,same_side_trade_within_1_bar
2026-01-09T00:00:00,short,-149.0,no_near_match,,,,2026-01-09T00:15:00,,25603.25,,25677.75,,atr_stop,,,no_same_side_trade_within_5_bars
2026-01-14T19:30:00,short,-59.5,near_match_entry_shift,2026-01-14T19:45:00,short,-94.5,2026-01-14T22:30:00,2026-01-14T22:30:00,25770.25,25752.75,25800.0,25800.0,opposite_10,short_atr_stop,1,same_side_trade_within_1_bar
2026-01-15T20:15:00,long,-11.0,no_near_match,,,,2026-01-16T04:15:00,,25845.5,,25840.0,,opposite_10,,,no_same_side_trade_within_5_bars
2026-01-17T00:30:00,short,-137.5,near_match_entry_shift,2026-01-17T00:45:00,short,-135.0,2026-01-17T01:45:00,2026-01-17T01:15:00,25668.75,25622.75,25737.5,25690.25,atr_stop,short_atr_stop,1,same_side_trade_within_1_bar
2026-01-31T03:00:00,short,662.0,near_match_entry_shift,2026-01-31T03:15:00,short,647.0,2026-02-02T17:00:00,2026-02-02T17:00:00,25679.5,25672.0,25348.5,25348.5,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2026-02-02T23:45:00,long,257.0,near_match_entry_shift,2026-02-03T00:00:00,long,188.0,2026-02-03T05:00:00,2026-02-03T05:00:00,25718.75,25753.25,25847.25,25847.25,opposite_10,long_exit_opposite_10,1,same_side_trade_within_1_bar
2026-02-13T01:15:00,short,290.0,near_match_entry_shift,2026-02-13T01:30:00,short,48.5,2026-02-13T18:30:00,2026-02-13T18:30:00,24939.75,24819.0,24794.75,24794.75,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2026-02-20T20:15:00,short,-115.5,no_near_match,,,,2026-02-20T23:45:00,,24867.75,,24925.5,,atr_stop,,,no_same_side_trade_within_5_bars
2026-02-24T00:45:00,short,-14.0,near_match_entry_shift,2026-02-24T01:00:00,short,-184.0,2026-02-24T11:15:00,2026-02-24T11:15:00,24828.75,24743.75,24835.75,24835.75,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2026-02-27T00:30:00,short,-132.0,no_near_match,,,,2026-02-27T01:00:00,,24933.0,,24999.0,,atr_stop,,,no_same_side_trade_within_5_bars
2026-02-27T22:30:00,short,-136.5,near_match_entry_shift,2026-02-27T22:45:00,short,-80.0,2026-02-28T00:15:00,2026-02-28T00:00:00,24886.0,24840.5,24954.25,24880.5,atr_stop,short_atr_stop,1,same_side_trade_within_1_bar
2026-03-02T08:15:00,short,-184.5,no_near_match,,,,2026-03-02T10:45:00,,24777.25,,24869.5,,atr_stop,,,no_same_side_trade_within_5_bars
2026-03-04T19:15:00,long,-239.5,no_near_match,,,,2026-03-04T21:30:00,,24851.25,,24731.5,,atr_stop,,,no_same_side_trade_within_5_bars
2026-03-05T00:30:00,long,-39.0,near_match_price_diff,2026-03-05T01:45:00,long,-81.0,2026-03-05T06:00:00,2026-03-05T06:00:00,25139.0,25160.0,25119.5,25119.5,opposite_10,long_exit_opposite_10,5,same_side_trade_within_5_bars_but_price_diff
2026-03-06T11:15:00,long,-128.0,near_match_entry_shift,2026-03-06T11:30:00,long,-141.5,2026-03-06T17:30:00,2026-03-06T17:30:00,25102.5,25109.25,25038.5,25038.5,opposite_10,long_exit_opposite_10,1,same_side_trade_within_1_bar
2026-03-06T18:30:00,short,1641.5,near_match_entry_shift,2026-03-06T18:45:00,short,1573.5,2026-03-09T14:15:00,2026-03-09T14:15:00,24961.25,24927.25,24140.5,24140.5,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2026-03-09T23:45:00,long,611.5,near_match_entry_shift,2026-03-10T00:00:00,long,582.5,2026-03-10T09:15:00,2026-03-10T09:15:00,24535.5,24550.0,24841.25,24841.25,opposite_10,long_exit_opposite_10,1,same_side_trade_within_1_bar
2026-03-17T12:00:00,short,-88.0,no_near_match,,,,2026-03-17T14:00:00,,24579.0,,24623.0,,opposite_10,,,no_same_side_trade_within_5_bars
2026-03-17T21:45:00,long,794.5,no_near_match,,,,2026-03-18T20:30:00,,24709.5,,25106.75,,opposite_10,,,no_same_side_trade_within_5_bars
2026-03-18T21:15:00,short,785.5,near_match_entry_shift,2026-03-18T21:30:00,short,738.5,2026-03-19T10:45:00,2026-03-19T10:45:00,25048.0,25024.5,24655.25,24655.25,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2026-03-20T04:15:00,long,-145.0,no_near_match,,,,2026-03-20T14:00:00,,24658.5,,24586.0,,opposite_10,,,no_same_side_trade_within_5_bars
2026-03-25T05:30:00,long,-133.0,no_near_match,,,,2026-03-25T11:15:00,,24422.0,,24355.5,,opposite_10,,,no_same_side_trade_within_5_bars
2026-04-02T23:45:00,long,-64.5,no_near_match,,,,2026-04-03T11:30:00,,24201.0,,24168.75,,opposite_10,,,no_same_side_trade_within_5_bars
2026-05-22T02:30:00,long,189.0,near_match_entry_shift,2026-05-22T02:45:00,long,-313.0,2026-05-22T18:15:00,2026-05-22T04:00:00,29412.5,29493.75,29507.0,29337.25,opposite_10,long_atr_stop,1,same_side_trade_within_1_bar
2026-06-05T10:15:00,short,-218.0,near_match_entry_shift,2026-06-05T10:30:00,short,-219.5,2026-06-05T11:30:00,2026-06-05T11:00:00,30124.25,30085.75,30233.25,30195.5,atr_stop,short_atr_stop,1,same_side_trade_within_1_bar
